header,expid,year,season,host,route1,route2,route3,route4,nation,leaders,success1,success2,success3,success4,totmembers,abcmembers,smtmembers,mdeaths,mabcdeaths,tothired,smthired,hdeaths,habcdeaths
,MANA11106,2011,1,1,NE Face,,,,Iran,Alireza Behpour,TRUE,FALSE,FALSE,FALSE,3,3,2,0,0,2,2,0,0
,MANA11107,2011,1,1,NE Face,,,,France,Bernard Milian,TRUE,FALSE,FALSE,FALSE,3,3,2,2,2,1,1,1,1
,MANA11108,2011,1,1,NE Face,,,,Taiwan,Lee Hsaio-Shih,TRUE,FALSE,FALSE,FALSE,3,2,1,0,0,4,1,0,0
,MANA11301,2011,3,1,NE Face,,,,Italy,Silvio Mondinelli,TRUE,FALSE,FALSE,FALSE,7,7,4,0,0,4,2,0,0
,MANA11302,2011,3,1,NE Face,,,,Spain,Oscar Cadiach,TRUE,FALSE,FALSE,FALSE,7,7,3,0,0,0,0,0,0
,MANA11303,2011,3,1,NE Face,,,,Italy,Simone La Terra,TRUE,FALSE,FALSE,FALSE,2,2,1,0,0,0,0,0,0
,MANA11304,2011,3,1,NE Face,,,,USA,Will Cross,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,1,1,0,0
,MANA11305,2011,3,1,NE Face,,,,Peru,Richard Hidalgo,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,0,0,0,0
,MANA11306,2011,3,1,NE Face,,,,Spain,Marti Gasull,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,1,0,0,0
,MANA11307,2011,3,1,NE Face,,,,USA,Ryan Waters,TRUE,FALSE,FALSE,FALSE,4,4,3,0,0,2,2,0,0
,MANA11308,2011,3,1,NE Face,,,,Italy,Carlalberto Cimenti,TRUE,FALSE,FALSE,FALSE,2,2,2,0,0,1,1,0,0
,MANA11309,2011,3,1,NE Face,,,,UK,Philip De-Beger,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,1,1,0,0
,MANA11310,2011,3,1,NE Face,,,,Belgium,Damien Francois,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,1,0,0,0
,MANA11311,2011,3,1,NE Face,,,,New Zealand,Russell Brice,TRUE,FALSE,FALSE,FALSE,30,30,23,0,0,23,21,0,0
,MANA11312,2011,3,1,NE Face,,,,France,Sophie Denis,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,0,0,0,0
,MANA11313,2011,3,1,NE Face,,,,India,Arjun Vajpai,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,2,2,0,0
,MANA11314,2011,3,1,NE Face,,,,Spain,Rosa Fernandez,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,1,1,0,0
,MANA11315,2011,3,1,NE Face,,,,Japan,Kenji Kondo,TRUE,FALSE,FALSE,FALSE,11,11,7,0,0,10,7,0,0
,MANA11316,2011,3,1,NE Face,,,,Romania,Alex Gavan,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,0,0,0,0
,MANA11317,2011,3,1,NE Face,,,,UK,Phil Crampton,TRUE,FALSE,FALSE,FALSE,11,11,5,0,0,7,5,0,0
,MANA11318,2011,3,1,NE Face,,,,China,Yang Chun-Feng,TRUE,FALSE,FALSE,FALSE,7,7,6,0,0,6,6,0,0
,MANA11319,2011,3,1,NE Face,,,,Australia,Malcolm Haskins,TRUE,FALSE,FALSE,FALSE,3,2,1,0,0,2,2,0,0
,MANA11320,2011,3,1,NE Face,,,,Belgium,Edmund Spoden,TRUE,FALSE,FALSE,FALSE,2,2,2,0,0,2,2,0,0
,MANA11321,2011,3,1,NE Face,,,,France,Martine Marsigny,TRUE,FALSE,FALSE,FALSE,3,3,1,0,0,0,0,0,0
,MANA11322,2011,3,1,NE Face,,,,France,Mathieu Campergue,TRUE,FALSE,FALSE,FALSE,2,2,0,0,0,1,1,0,0
,MANA11323,2011,3,1,NE Face,,,,France,Ludovic Challeat,TRUE,FALSE,FALSE,FALSE,12,10,7,0,0,5,3,0,0
,MANA11324,2011,3,1,NE Face,,,,Bangladesh,Mohammad Abdul Mohit,TRUE,FALSE,FALSE,FALSE,2,2,1,0,0,3,2,0,0
,MANA11325,2011,3,1,NE Face,,,,Japan,Koichi Oyama,TRUE,FALSE,FALSE,FALSE,3,3,3,0,0,3,3,0,0
,MANA11326,2011,3,1,NE Face,,,,Nepal,Chhang Dawa Sherpa,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,1,1,0,0
,MANA11327,2011,3,1,NE Face,,,,France,Micheal Beigbeder,FALSE,FALSE,FALSE,FALSE,6,6,0,0,0,3,0,0,0
,MANA12101,2012,1,1,NE Face,,,,Australia,Alessandra Pepper,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,1,1,0,0
,MANA12102,2012,1,1,NE Face,,,,Germany,Luis Stitzinger,FALSE,FALSE,FALSE,FALSE,5,5,0,0,0,0,0,0,0
,MANA12103,2012,1,1,NE Face,,,,Canada,Domhnall O'Dochartaigh,TRUE,FALSE,FALSE,FALSE,2,2,1,0,0,0,0,0,0
,MANA12104,2012,1,1,NE Face,,,,Poland,Piotr Tomala,FALSE,FALSE,FALSE,FALSE,3,3,0,0,0,1,0,0,0
,MANA12105,2012,1,1,NE Face,,,,Australia,Tony Dignan,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,1,0,0,0
,MANA12106,2012,1,1,NE Face,,,,Germany,Herbert Wolf,FALSE,FALSE,FALSE,FALSE,5,5,0,0,0,1,0,0,0
,MANA12107,2012,1,1,NE Face,,,,Poland,Jerzy Natkanski,FALSE,FALSE,FALSE,FALSE,8,8,0,0,0,0,0,0,0
,MANA12108,2012,1,1,NE Face,,,,Canada,Francois Cote,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,1,0,0,0
,MANA12109,2012,1,1,NE Face,,,,Iran,Jafar Naseri,TRUE,FALSE,FALSE,FALSE,2,2,2,1,1,1,0,0,0
,MANA12110,2012,1,1,NE Face,,,,Iran,Hossein Salehi,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,0,0,0,0
,MANA12111,2012,1,1,NE Face,,,,New Zealand,Guy Cotter,TRUE,FALSE,FALSE,FALSE,6,5,2,0,0,8,1,0,0
,MANA12112,2012,1,1,NE Face,,,,Italy,Mauro Carnevali,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,1,0,0,0
,MANA12113,2012,1,1,NE Face,,,,Italy,Maurizio Giordani,TRUE,FALSE,FALSE,FALSE,8,8,1,0,0,0,0,0,0
,MANA12302,2012,3,1,NE Face,,,,Germany,Robert Hochreiter,FALSE,FALSE,FALSE,FALSE,14,14,0,1,1,6,0,0,0
,MANA12303,2012,3,1,NE Face,,,,UK,Christopher Groves,FALSE,FALSE,FALSE,FALSE,4,4,0,0,0,3,0,0,0
,MANA12304,2012,3,1,NE Face,,,,USA,Mike Hamill,FALSE,FALSE,FALSE,FALSE,11,11,0,0,0,7,0,0,0
,MANA12305,2012,3,1,NE Face,,,,USA,Garrett Madison,FALSE,FALSE,FALSE,FALSE,5,5,0,0,0,4,0,0,0
,MANA12306,2012,3,1,NE Face,,,,Malaysia,Ravichandran Tharumalingam,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,2,0,0,0
,MANA12307,2012,3,1,NE Face,,,,Chile,Pedro Binfa,FALSE,FALSE,FALSE,FALSE,4,3,0,0,0,0,0,0,0
,MANA12308,2012,3,1,NE Face,,,,France,Olivier Rozier,FALSE,FALSE,FALSE,FALSE,3,3,0,0,0,2,0,0,0
,MANA12309,2012,3,1,NE Face,,,,Japan,Takanobu Kajiyama,TRUE,FALSE,FALSE,FALSE,8,8,8,0,0,5,5,0,0
,MANA12310,2012,3,1,NE Face,,,,Japan,Tsuneaki Suzuki,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0
,MANA12311,2012,3,1,NE Face,,,,Canada,Martin Boiteau,FALSE,FALSE,FALSE,FALSE,3,3,0,0,0,0,0,0,0
,MANA12312,2012,3,1,NE Face,,,,Spain,Eva Zarzuelo,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,0,0,0,0
,MANA12313,2012,3,1,NE Face,,,,Sweden,Torbjorn Hallstrom,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,1,0,0,0
,MANA12314,2012,3,1,NE Face,,,,Ecuador,Oswaldo Freire,TRUE,FALSE,FALSE,FALSE,4,4,3,0,0,0,0,0,0
,MANA12315,2012,3,1,NE Face,,,,Switzerland,Christof Aschwanden,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,1,1,0,0
,MANA12316,2012,3,1,NE Face,,,,UK,Patrick Cave,FALSE,FALSE,FALSE,FALSE,3,3,0,0,0,2,0,0,0
,MANA12317,2012,3,1,NE Face,,,,France,Fabrice Priez,FALSE,FALSE,FALSE,FALSE,13,13,0,5,5,5,0,0,0
,MANA12318,2012,3,1,NE Face,,,,Australia,Christine Burke,FALSE,FALSE,FALSE,FALSE,4,4,0,0,0,2,0,0,0
,MANA12319,2012,3,1,NE Face,,,,China,Tsering Samdrup,FALSE,FALSE,FALSE,FALSE,13,12,0,0,0,19,0,0,0
,MANA12320,2012,3,1,NE Face,,,,New Zealand,Arthur Smith,FALSE,FALSE,FALSE,FALSE,4,4,0,0,0,4,0,0,0
,MANA12321,2012,3,1,NE Face,,,,China,Jun Yan,TRUE,FALSE,FALSE,FALSE,6,6,6,0,0,6,6,0,0
,MANA12322,2012,3,1,NE Face,,,,Poland,Jacek Jawien,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,2,0,0,0
,MANA12323,2012,3,1,NE Face,,,,Israel,Danny (Denis) Gordin,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,0,0,0,0
,MANA12324,2012,3,1,NE Face,,,,France,David Lavie,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0
,MANA12325,2012,3,1,NE Face,,,,Norway,Tore Sunde-Rasmussen,TRUE,FALSE,FALSE,FALSE,2,2,2,0,0,2,2,0,0
,MANA12326,2012,3,1,NE Face,,,,Australia,Paul Hudson,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,0,0,0,0
,MANA12327,2012,3,1,NE Face,,,,Austria,Johann Wenzl,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,0,0,0,0
,MANA12328,2012,3,1,NE Face,,,,Spain,Marti Gasull,FALSE,FALSE,FALSE,FALSE,1,1,0,1,1,1,0,0,0
,MANA12329,2012,3,1,NE Face,,,,Japan,Tatsuo Matsumoto,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,1,0,0,0
,MANA12330,2012,3,1,NE Face,,,,UK,Heather McWalter,TRUE,FALSE,FALSE,FALSE,5,4,1,0,0,3,2,0,0
,MANA12331,2012,3,1,NE Face,,,,Canada,Jocelyn Anne Seagram,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,1,0,0,0
,MANA12332,2012,3,1,NE Face,,,,Sweden,Ersun Kurtulus,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,1,0,0,0
,MANA12333,2012,3,1,NE Face,,,,France,Marc Mary,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,1,0,0,0
,MANA12334,2012,3,1,NE Face,,,,Iran,Jalal Cheshmeh Ghasabani,FALSE,FALSE,FALSE,FALSE,5,5,0,0,0,2,0,0,0
,MANA12335,2012,3,1,NE Face,,,,USA,Ryan Waters,TRUE,FALSE,FALSE,FALSE,5,5,5,0,0,3,3,0,0
,MANA12336,2012,3,1,NE Face,,,,France,Laurent Vivien-Raguet,FALSE,FALSE,FALSE,FALSE,7,7,0,0,0,3,0,0,0
,MANA12337,2012,3,1,NE Face,,,,France,Serge Bazin,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,0,0,0,0
,MANA12338,2012,3,1,NE Face,,,,France,Aldo Riveros,TRUE,FALSE,FALSE,FALSE,5,5,2,0,0,3,2,0,0
,MANA12339,2012,3,1,NE Face,,,,New Zealand,Russell Brice,TRUE,FALSE,FALSE,FALSE,12,11,9,0,0,11,11,0,0
,MANA12340,2012,3,1,NE Face,,,,Germany,Sebastian Haag,TRUE,FALSE,FALSE,FALSE,6,6,1,0,0,1,0,0,0
,MANA12341,2012,3,1,NE Face,,,,Italy,Alberto Magliano,FALSE,FALSE,FALSE,FALSE,4,3,0,1,1,2,0,1,1
,MANA12342,2012,3,1,NE Face,,,,France,Remy Lecluse,FALSE,FALSE,FALSE,FALSE,4,3,0,2,2,2,0,0,0
,MANA12343,2012,3,1,NE Face,,,,Poland,Zbigniew Bak,FALSE,FALSE,FALSE,FALSE,4,4,0,0,0,1,0,0,0
,MANA12344,2012,3,1,NE Face,,,,Italy,Cesare Cesa Bianchi,TRUE,FALSE,FALSE,FALSE,8,8,1,0,0,2,0,0,0
,MANA12345,2012,3,1,NE Face,,,,Italy,Marco Confortola,TRUE,FALSE,FALSE,FALSE,5,5,2,0,0,1,1,0,0
,MANA12346,2012,3,1,NE Face,,,,Ecuador,Santiago Quintero,FALSE,FALSE,FALSE,FALSE,3,2,0,0,0,1,0,0,0
,MANA12347,2012,3,1,NE Face,,,,Austria,Stephan Keck,TRUE,FALSE,FALSE,FALSE,11,11,4,0,0,4,1,0,0
,MANA12348,2012,3,1,NE Face,,,,UK,Phil Crampton,TRUE,FALSE,FALSE,FALSE,13,13,7,0,0,10,8,0,0
,MANA12349,2012,3,1,NE Face,,,,Colombia,Victor Correa,FALSE,FALSE,FALSE,FALSE,1,1,0,1,1,0,0,0,0
,MANA12350,2012,3,1,NE Face,,,,Nepal,Sanjay Pandit,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,1,1,0,0
,MANA12351,2012,3,1,NE Face,,,,Brazil,Manuel Montiero,FALSE,FALSE,FALSE,FALSE,3,2,0,0,0,1,0,0,0
,MANA12352,2012,3,1,NE Face,,,,Canada,Al Hancock,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,1,1,0,0
,MANA12353,2012,3,1,NE Face,,,,Iran,Azim Gheichisaz,TRUE,FALSE,FALSE,FALSE,2,2,2,0,0,0,0,0,0
,MANA12354,2012,3,1,NE Face,,,,China,Bai Yi,TRUE,FALSE,FALSE,FALSE,3,3,3,0,0,4,4,0,0
,MANA13101,2013,1,1,NE Face,,,,Slovakia,Vlado Haluska,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,1,0,0,0
,MANA13102,2013,1,1,NE Face,,,,Italy,Sergio Martini,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,1,0,0,0
,MANA13103,2013,1,1,NE Face,,,,Italy,Marco Zaffaroni,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,1,0,0,0
,MANA13104,2013,1,1,NE Face,,,,Italy,Marco Farina,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,0,0,0,0
,MANA13106,2013,1,1,NE Face,,,,Spain,Raul Corominas,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,0,0,0,0
,MANA13107,2013,1,1,NE Face,,,,Singapore,Edwin Siew,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,4,0,0,0
,MANA13301,2013,3,1,NE Face,,,,UK,Brett Hammond,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,1,1,0,0
,MANA13302,2013,3,1,NE Face,,,,Argentina,Sebastian Aldana,FALSE,FALSE,FALSE,FALSE,4,4,0,0,0,1,0,0,0
,MANA13303,2013,3,1,NE Face,,,,Japan,Toshiyuki Kitamura,TRUE,FALSE,FALSE,FALSE,7,7,7,0,0,6,6,0,0
,MANA13304,2013,3,1,NE Face,,,,Turkey,Tunc Findik,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,0,0,0,0
,MANA13305,2013,3,1,NE Face,,,,Pakistan,Muhammad Faizan,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0
,MANA13306,2013,3,1,NE Face,,,,Israel,Nadav Ben Yehuda,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,1,0,0,0
,MANA13307,2013,3,1,NE Face,,,,Norway,Teodor Johansen,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,1,1,0,0
,MANA13308,2013,3,1,NE Face,,,,Australia,Christine Burke,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,1,1,0,0
,MANA13309,2013,3,1,NE Face,,,,UK,Phil Crampton,TRUE,FALSE,FALSE,FALSE,7,7,4,0,0,7,4,0,0
,MANA13310,2013,3,1,NE Face,,,,France,Michael Beigbeder,TRUE,FALSE,FALSE,FALSE,6,6,4,0,0,3,2,0,0
,MANA13311,2013,3,1,NE Face,,,,Australia,Alyssa Azar,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,1,0,0,0
,MANA13312,2013,3,1,NE Face,,,,Romania,Adrian Valean,FALSE,FALSE,FALSE,FALSE,4,4,0,0,0,0,0,0,0
,MANA13313,2013,3,1,NE Face,,,,S Korea,Chung Ei-Chul,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0
,MANA13314,2013,3,1,NE Face,,,,China,Zhang Wei,TRUE,FALSE,FALSE,FALSE,5,4,4,0,0,5,5,0,0
,MANA13315,2013,3,1,NE Face,,,,Russia,Oxana Morneva,TRUE,FALSE,FALSE,FALSE,5,5,1,0,0,3,3,0,0
,MANA13316,2013,3,1,NE Face,,,,Slovakia,Juraj Rebro,TRUE,FALSE,FALSE,FALSE,2,2,1,0,0,0,0,0,0
,MANA13317,2013,3,1,NE Face,,,,USA,Erik Thorvilson,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,1,0,0,0
,MANA13318,2013,3,1,NE Face,,,,Switzerland,Andrea Zimmermann,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,2,0,0,0
,MANA13319,2013,3,1,NE Face,,,,UK,Chris Allewell,FALSE,FALSE,FALSE,FALSE,8,8,0,0,0,4,0,0,0
,MANA13320,2013,3,1,NE Face,,,,Italy,Mario Andrighettoni,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,0,0,0,0
,MANA13321,2013,3,1,NE Face,,,,Austria,Markus Amon,TRUE,FALSE,FALSE,FALSE,4,4,3,0,0,0,0,0,0
,MANA13322,2013,3,1,NE Face,,,,Malaysia,Ravichandran Tharumalingam,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,1,0,0,0
,MANA13323,2013,3,1,NE Face,,,,Italy,Nicola Bonaiti,FALSE,FALSE,FALSE,FALSE,5,4,0,0,0,1,0,0,0
,MANA13324,2013,3,1,NE Face,,,,UK,Stuart Peacock,FALSE,FALSE,FALSE,FALSE,7,7,0,0,0,3,0,0,0
,MANA13325,2013,3,1,NE Face,,,,Italy,Fabrizio Molignoni,FALSE,FALSE,FALSE,FALSE,7,7,0,0,0,4,0,0,0
,MANA13326,2013,3,1,NE Face,,,,Spain,Javier Camacho,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,0,0,0,0
,MANA13327,2013,3,1,NE Face,,,,Japan,Muneo Nukita,TRUE,FALSE,FALSE,FALSE,14,12,12,0,0,13,12,0,0
,MANA13328,2013,3,1,NE Face,,,,Spain,Xavier Arias,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0
,MANA13329,2013,3,1,NE Face,,,,Spain,Ignacio Barrio Fernanadez,TRUE,FALSE,FALSE,FALSE,2,2,2,0,0,1,1,0,0
,MANA13330,2013,3,1,NE Face,,,,Venezuela,Alejandro Lamus,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,0,0,0,0
,MANA13331,2013,3,1,NE Face,,,,New Zealand,Russell Brice,TRUE,FALSE,FALSE,FALSE,18,17,17,0,0,13,13,0,0
,MANA13332,2013,3,1,NE Face,,,,Poland,Ryszard Pawlowski,FALSE,FALSE,FALSE,FALSE,12,12,0,0,0,3,0,0,0
,MANA13333,2013,3,1,NE Face,,,,Russia,Valeri Shamalo,TRUE,FALSE,FALSE,FALSE,2,2,2,0,0,0,0,0,0
,MANA13334,2013,3,1,NE Face,,,,Japan,Hiroyuki Ishikawa,TRUE,FALSE,FALSE,FALSE,2,2,2,0,0,3,3,0,0
,MANA13335,2013,3,1,NE Face,,,,Australia,Rolfe Oostra,TRUE,FALSE,FALSE,FALSE,5,5,3,0,0,3,3,0,0
,MANA13336,2013,3,1,NE Face,,,,Austria,Otto Harrer,FALSE,FALSE,FALSE,FALSE,6,6,0,0,0,0,0,0,0
,MANA13337,2013,3,1,NE Face,,,,Spain,Jose Ramon Telletxea,FALSE,FALSE,FALSE,FALSE,3,3,0,0,0,2,0,0,0
,MANA13338,2013,3,1,NE Face,,,,Japan,Kiyomitsu Shikoda,FALSE,FALSE,FALSE,FALSE,3,3,0,0,0,0,0,0,0
,MANA14101,2014,1,1,NE Face,,,,UK,Victor Saunders,FALSE,FALSE,FALSE,FALSE,10,10,0,0,0,7,0,0,0
,MANA14301,2014,3,1,NE Face,,,,China,Ma Li-Yamu,TRUE,FALSE,FALSE,FALSE,3,3,2,0,0,3,2,0,0
,MANA14302,2014,3,1,NE Face,,,,Netherlands,Arnold Coster,TRUE,FALSE,FALSE,FALSE,4,4,2,0,0,2,2,0,0
,MANA14303,2014,3,1,NE Face,,,,S Korea,Kim Hong-Bin,TRUE,FALSE,FALSE,FALSE,4,4,2,0,0,3,3,0,0
,MANA14304,2014,3,1,NE Face,,,,Germany,Markus Brand,TRUE,FALSE,FALSE,FALSE,6,6,2,0,0,4,2,0,0
,MANA14305,2014,3,1,NE Face,,,,Spain,Borja Real Sanchez,TRUE,FALSE,FALSE,FALSE,7,7,4,0,0,0,0,0,0
,MANA14306,2014,3,1,NE Face,,,,Poland,Andrej Bargiel,TRUE,FALSE,FALSE,FALSE,4,4,1,0,0,0,0,0,0
,MANA14307,2014,3,1,NE Face,,,,Austria,Hans Goger,FALSE,FALSE,FALSE,FALSE,7,7,0,0,0,0,0,0,0
,MANA14308,2014,3,1,NE Face,,,,USA,Ryan Waters,TRUE,FALSE,FALSE,FALSE,5,5,5,0,0,3,3,0,0
,MANA14309,2014,3,1,NE Face,,,,New Zealand,Russell Brice,TRUE,FALSE,FALSE,FALSE,13,11,11,0,0,9,9,0,0
,MANA14310,2014,3,1,NE Face,,,,Kyrgyzstan,Dmitri Grekov,FALSE,FALSE,FALSE,FALSE,5,5,0,0,0,0,0,0,0
,MANA14311,2014,3,1,NE Face,,,,Japan,Toshiyuki Kitamura,TRUE,FALSE,FALSE,FALSE,10,9,8,0,0,10,10,0,0
,MANA14312,2014,3,1,NE Face,,,,Italy,Riccardo Bergamini,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,1,0,0,0
,MANA14313,2014,3,1,NE Face,,,,Singapore,Swee Chiow Khoo,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,1,0,0,0
,MANA14314,2014,3,1,NE Face,,,,Japan,Yoshimasa Sasaki,FALSE,FALSE,FALSE,FALSE,2,2,0,1,1,1,0,0,0
,MANA14315,2014,3,1,NE Face,,,,Italy,Cesare Cesa Bianchi,TRUE,FALSE,FALSE,FALSE,4,4,1,0,0,2,1,0,0
,MANA14316,2014,3,1,NE Face,,,,UK,Phil Crampton,TRUE,FALSE,FALSE,FALSE,8,8,6,0,0,8,6,0,0
,MANA14317,2014,3,1,NE Face,,,,Japan,Toshiki Kobayashi,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,2,0,0,0
,MANA14318,2014,3,1,NE Face,,,,USA,Olya Lapina,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,1,1,0,0
,MANA14319,2014,3,1,NE Face,,,,Canada,Caroline Jette,TRUE,FALSE,FALSE,FALSE,5,5,3,0,0,4,3,0,0
,MANA14320,2014,3,1,NE Face,,,,USA,Alex Barber,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,0,0,0,0
,MANA14321,2014,3,1,NE Face,,,,Czech Republic,Ladislav Nosek,TRUE,FALSE,FALSE,FALSE,5,5,2,0,0,1,1,0,0
,MANA14322,2014,3,1,NE Face,,,,Iceland,Anna Svavarsdottir,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,2,2,0,0
,MANA14323,2014,3,1,NE Face,,,,Norway,Toril Elvan,TRUE,FALSE,FALSE,FALSE,3,3,3,0,0,3,2,0,0
,MANA14324,2014,3,1,NE Face,,,,Italy,Massimo Ruffini,TRUE,FALSE,FALSE,FALSE,4,4,1,0,0,0,0,0,0
,MANA14325,2014,3,1,NE Face,,,,China,Li Jiong,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,3,3,0,0
,MANA14326,2014,3,1,NE Face,,,,France,Franck Candelier,TRUE,FALSE,FALSE,FALSE,2,2,1,0,0,1,1,0,0
,MANA14327,2014,3,1,NE Face,,,,China,He Ya-Ping,TRUE,FALSE,FALSE,FALSE,2,2,2,0,0,2,2,0,0
,MANA14401,2014,4,1,"NE Face (up), E Pinnacle (down)",,,,Italy,Simone Moro,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,0,0,0,0
,MANA15101,2015,1,1,NE Face,,,,Czech Republic,Peter Hamor,TRUE,FALSE,FALSE,FALSE,4,1,1,0,0,0,0,0,0
,MANA15102,2015,1,1,NE Face/North Face,,,,Austria,Peter Gschwendtner,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,0,0,0,0
,MANA15103,2015,1,1,NE Face,,,,France,Paulo Grobel,TRUE,FALSE,FALSE,FALSE,7,7,1,0,0,4,0,0,0
,MANA15104,2015,1,1,NE Face,,,,Switzerland,Alexia Zuberer,FALSE,FALSE,FALSE,FALSE,5,0,0,0,0,0,0,0,0
,MANA15301,2015,3,1,NE Face,,,,Russia,Oxana Morneva,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,0,0,0,0
,MANA15302,2015,3,1,NE Face,,,,Austria,Andreas Neuschmid,TRUE,FALSE,FALSE,FALSE,5,5,4,0,0,3,3,0,0
,MANA15303,2015,3,1,NE Face,,,,Germany,Martin Siefermann,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,0,0,0,0
,MANA15304,2015,3,1,NE Face,,,,USA,Dan Mazur,TRUE,FALSE,FALSE,FALSE,8,8,6,1,1,2,2,0,0
,MANA15305,2015,3,1,NE Face,,,,China,Song Yu-Jiang,TRUE,FALSE,FALSE,FALSE,13,12,12,0,0,13,13,0,0
,MANA15306,2015,3,1,NE Face,,,,Netherlands,Arnold Coster,TRUE,FALSE,FALSE,FALSE,8,8,8,0,0,14,14,0,0
,MANA15307,2015,3,1,NE Face,,,,New Zealand,Russell Brice,FALSE,FALSE,FALSE,FALSE,9,9,0,0,0,7,0,0,0
,MANA15308,2015,3,1,NE Face,,,,Japan,Ryuseki Hiraoka,TRUE,FALSE,FALSE,FALSE,5,5,3,0,0,4,4,0,0
,MANA15309,2015,3,1,NE Face,,,,Germany,Dominik Mueller,TRUE,FALSE,FALSE,FALSE,12,12,5,0,0,3,2,0,0
,MANA15310,2015,3,1,NE Face,,,,Sweden,Lars Akerman,TRUE,FALSE,FALSE,FALSE,3,3,3,0,0,4,3,0,0
,MANA15311,2015,3,1,NE Face,,,,France,Nicolas Lochu,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,0,0,0,0
,MANA15312,2015,3,1,NE Face,,,,Czech Republic,Lukas Krejci,TRUE,FALSE,FALSE,FALSE,10,10,6,0,0,0,0,0,0
,MANA15313,2015,3,1,NE Face,,,,UK,Phil Crampton,FALSE,FALSE,FALSE,FALSE,10,10,0,0,0,9,0,0,0
,MANA15314,2015,3,1,NE Face,,,,Hungary,David Klein,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,0,0,0,0
,MANA15315,2015,3,1,NE Face,,,,New Zealand,Guy Cotter,FALSE,FALSE,FALSE,FALSE,10,10,0,0,0,7,0,0,0
