header,expid,year,season,host,route1,route2,route3,route4,nation,leaders,success1,success2,success3,success4,totmembers,abcmembers,smtmembers,mdeaths,mabcdeaths,tothired,smthired,hdeaths,habcdeaths
,EVER06157,2006,1,2,N Col-NE Ridge,,,,France,Gilles Sere Bouchet,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,1,0,0,0
,EVER06158,2006,1,2,N Col-NE Ridge,,,,Austria,Wilfried Studer,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,0,0,0,0
,EVER06159,2006,1,2,N Col-NE Ridge,,,,France,Bernard Muller,TRUE,FALSE,FALSE,FALSE,4,4,3,0,0,3,2,0,0
,EVER06160,2006,1,2,N Col-NE Ridge,,,,UK,Neill Elliot,TRUE,FALSE,FALSE,FALSE,6,6,5,0,0,4,4,0,0
,EVER06161,2006,1,2,N Col-NE Ridge,,,,France,Freddy Journet,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,1,1,0,0
,EVER06162,2006,1,2,N Col-NE Ridge,,,,Italy,Luigi Rampini,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0
,EVER06163,2006,1,2,N Col-NE Ridge,,,,UK,Dominic Faulkner,TRUE,FALSE,FALSE,FALSE,12,11,7,0,0,2,2,0,0
,EVER06164,2006,1,2,W Ridge from N,,,,UK,David Bunting,FALSE,FALSE,FALSE,FALSE,25,25,0,0,0,12,0,0,0
,EVER06165,2006,1,2,N Col-NE Ridge,N Col-NE Ridge up; SE Ridge-S Col down,,,USA,Dan Mazur,TRUE,TRUE,FALSE,FALSE,11,11,2,0,0,5,3,0,0
,EVER06166,2006,1,2,N Col-NE Ridge,,,,Spain,Juan Antonio Huisa Garcia,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,2,0,0,0
,EVER06167,2006,1,2,N Col-NE Ridge,,,,Spain,Agusti Pallares,TRUE,FALSE,FALSE,FALSE,5,4,2,0,0,2,1,0,0
,EVER06168,2006,1,2,N Col-NE Ridge,,,,Czech Republic,Stanislava Ludikova,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0
,EVER06169,2006,1,2,N Col-NE Ridge,,,,Czech Republic,Miroslav Palacky,TRUE,FALSE,FALSE,FALSE,2,2,1,0,0,0,0,0,0
,EVER06170,2006,1,2,N Col-NE Ridge,,,,Czech Republic,Josef Kubicek,FALSE,FALSE,FALSE,FALSE,3,3,0,0,0,0,0,0,0
,EVER06171,2006,1,2,N Col-NE Ridge,,,,S Korea,Hong Bo-Seong,TRUE,FALSE,FALSE,FALSE,7,6,2,0,0,3,3,0,0
,EVER06172,2006,1,2,N Col-NE Ridge,,,,Poland,Robert Pulka,FALSE,FALSE,FALSE,FALSE,3,3,0,0,0,6,0,0,0
,EVER06173,2006,1,2,N Col-NE Ridge,,,,Ecuador,Jose (Pepe) Jijon,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,0,0,0,0
,EVER06174,2006,1,2,N Col-NE Ridge (up); Great Couloir (down),,,,Sweden,Tomas Olsson,TRUE,FALSE,FALSE,FALSE,3,3,2,1,1,2,2,0,0
,EVER06175,2006,1,2,N Col-NE Ridge,,,,Hungary,David Klein,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0
,EVER06176,2006,1,2,N Col-NE Ridge,,,,Spain,Luis Carlos Garranzo,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,1,1,0,0
,EVER06177,2006,1,2,N Col-NE Ridge,,,,Sweden,Olof Sundstrom,TRUE,FALSE,FALSE,FALSE,2,2,2,0,0,1,1,0,0
,EVER06178,2006,1,2,N Col-NE Ridge,,,,Spain,Jose Gregorio Diego Estebanez,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,0,0,0,0
,EVER06179,2006,1,2,N Col-NE Ridge,,,,Spain,Josu Feijoo-Gayoso,TRUE,FALSE,FALSE,FALSE,3,3,2,0,0,3,3,0,0
,EVER06180,2006,1,2,N Col-NE Ridge,,,,Spain,Joan Cardona,TRUE,FALSE,FALSE,FALSE,6,6,1,0,0,2,2,0,0
,EVER06181,2006,1,2,N Col-NE Ridge,,,,Switzerland,Josette Valloton,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,2,0,0,0
,EVER06182,2006,1,2,N Col-NE Ridge,,,,Spain,Jose Andres (Pepe) Blanco Sanchez,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,1,0,0,0
,EVER06183,2006,1,2,N Col-NE Ridge,,,,Spain,Juan Jose Buendia,TRUE,FALSE,FALSE,FALSE,7,7,3,0,0,3,3,0,0
,EVER06184,2006,1,2,N Col-NE Ridge,,,,Israel,Gdaliahu Shtirmer,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,2,2,0,0
,EVER06185,2006,1,2,N Col-NE Ridge,,,,Turkey,Serhan Pocan,TRUE,FALSE,FALSE,FALSE,12,11,10,0,0,10,8,0,0
,EVER06186,2006,1,2,N Col-NE Ridge,,,,India,Harbhajan Singh,TRUE,FALSE,FALSE,FALSE,17,17,10,1,1,4,4,0,0
,EVER06187,2006,1,2,N Col-NE Ridge,,,,Russia,Boris Korshunov,TRUE,FALSE,FALSE,FALSE,4,4,1,0,0,0,0,0,0
,EVER06188,2006,1,2,N Col-NE Ridge,,,,Belarus,Vladimir Telpuk,TRUE,FALSE,FALSE,FALSE,4,4,3,0,0,0,0,0,0
,EVER06189,2006,1,2,N Col-NE Ridge,,,,Russia,Alex Abramov,TRUE,FALSE,FALSE,FALSE,29,26,10,2,2,20,14,0,0
,EVER06190,2006,1,2,N Col-NE Ridge,,,,Bahrain,Adnan Al Qassab,FALSE,FALSE,FALSE,FALSE,2,1,0,0,0,0,0,0,0
,EVER06191,2006,1,2,N Col-NE Ridge,,,,S Korea,Jang Duk-Sang,TRUE,FALSE,FALSE,FALSE,5,5,3,0,0,3,1,0,0
,EVER06192,2006,1,2,N Col-NE Ridge,,,,Australia,Blair Falahey,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,2,2,0,0
,EVER06193,2006,1,2,N Col-NE Ridge,,,,Philippines,Dale Abenojar,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,2,1,0,0
,EVER06194,2006,1,2,N Col-NE Ridge,,,,S Korea,Lee Chang-Beak,TRUE,FALSE,FALSE,FALSE,6,3,1,0,0,6,4,0,0
,EVER06195,2006,1,2,N Col-NE Ridge,,,,S Korea,Yoon Keon-Jung,TRUE,FALSE,FALSE,FALSE,8,7,3,0,0,4,4,0,0
,EVER06196,2006,1,2,N Col-NE Ridge,,,,S Korea,Baek Doo-In,TRUE,FALSE,FALSE,FALSE,8,8,2,0,0,3,3,0,0
,EVER06197,2006,1,2,N Col-NE Ridge,,,,Nepal,Endra Bahadur Rai,TRUE,FALSE,FALSE,FALSE,2,2,1,0,0,0,0,0,0
,EVER06198,2006,1,2,N Col-NE Ridge,,,,China,Ahu,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,2,0,0,0
,EVER06301,2006,3,1,S Col-SE Ridge,,,,USA,Wally Berg,TRUE,FALSE,FALSE,FALSE,7,7,5,0,0,13,9,0,0
,EVER06302,2006,3,2,N Face (Japanese Couloir-Hornbein Couloir),,,,Spain,Alberto Inurrategi,FALSE,FALSE,FALSE,FALSE,3,3,0,0,0,0,0,0,0
,EVER06303,2006,3,1,S Col-SE Ridge,,,,S Korea,Go Young-Kuk,FALSE,FALSE,FALSE,FALSE,3,3,0,0,0,4,0,0,0
,EVER07101,2007,1,2,N Col-NE Ridge (up); SE Ridge-S Col (down),N Col-NE Ridge,,,Philippines,Arturo Valdez,TRUE,TRUE,FALSE,FALSE,15,6,3,0,0,6,4,0,0
,EVER07102,2007,1,2,N Col-NE Ridge,,,,Kazakhstan,Maxut Zhumayev,TRUE,FALSE,FALSE,FALSE,2,2,2,0,0,0,0,0,0
,EVER07103,2007,1,2,N Col-NE Ridge,,,,Japan,Kazuhiko Miyamoto,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,3,0,0,0
,EVER07104,2007,1,2,N Col-NE Ridge,,,,USA,Gheorghe Dijmarescu,TRUE,FALSE,FALSE,FALSE,2,2,2,0,0,0,0,0,0
,EVER07105,2007,1,2,N Col-NE Ridge,,,,Japan,Jun Yasumura,TRUE,FALSE,FALSE,FALSE,4,4,1,0,0,4,2,0,0
,EVER07106,2007,1,2,N Col-NE Ridge,,,,Japan,Koichi Oyama,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,2,2,0,0
,EVER07107,2007,1,2,N Col-NE Ridge,,,,S Africa,Ronnie Muhl,TRUE,FALSE,FALSE,FALSE,4,4,3,0,0,4,3,0,0
,EVER07108,2007,1,2,N Col-NE Ridge,,,,Australia,Tashi Tenzing,TRUE,FALSE,FALSE,FALSE,2,2,2,0,0,2,2,0,0
,EVER07109,2007,1,2,N Col-NE Ridge,,,,UK,Ian Woodall,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,2,0,0,0
,EVER07110,2007,1,2,N Col-NE Ridge,,,,Japan,Takashi Ozaki,TRUE,FALSE,FALSE,FALSE,3,3,1,0,0,3,2,0,0
,EVER07111,2007,1,2,N Col-NE Ridge,,,,Italy,Romano Benet,TRUE,FALSE,FALSE,FALSE,3,3,2,0,0,0,0,0,0
,EVER07112,2007,1,2,N Col-NE Ridge,,,,Norway,Cato Pedersen,FALSE,FALSE,FALSE,FALSE,7,6,0,0,0,6,0,0,0
,EVER07113,2007,1,2,N Col-NE Ridge,,,,Italy,Ivan Vian,TRUE,FALSE,FALSE,FALSE,2,2,1,0,0,0,0,0,0
,EVER07114,2007,1,2,N Col-NE Ridge,,,,Canada,Manuel Pizarro,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,1,0,0,0
,EVER07115,2007,1,2,N Col-NE Ridge,,,,Canada,"Anatoly Bondarev, Rubat Du Merac",FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,0,0,0,0
,EVER07116,2007,1,2,N Col-NE Ridge,,,,Canada,Serge Dessureault,TRUE,FALSE,FALSE,FALSE,3,2,2,0,0,3,3,0,0
,EVER07117,2007,1,2,N Col-NE Ridge,,,,USA,Dick Morse,TRUE,FALSE,FALSE,FALSE,3,2,1,0,0,3,2,0,0
,EVER07118,2007,1,2,N Col-NE Ridge,,,,USA,William English,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,2,0,0,0
,EVER07119,2007,1,2,N Col-NE Ridge,,,,UK,Gary Parker,FALSE,FALSE,FALSE,FALSE,2,1,0,0,0,2,0,0,0
,EVER07120,2007,1,2,N Col-NE Ridge,,,,UK,Robin Beadle,TRUE,FALSE,FALSE,FALSE,10,10,6,0,0,4,4,0,0
,EVER07121,2007,1,2,N Col-NE Ridge,,,,Colombia,Juan Pablo Ruiz,TRUE,FALSE,FALSE,FALSE,9,9,5,0,0,4,4,0,0
,EVER07122,2007,1,2,N Col-NE Ridge,,,,S Africa,Janusz Warchol,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0
,EVER07123,2007,1,2,N Col-NE Ridge,,,,France,Pascal Jouanny,TRUE,FALSE,FALSE,FALSE,9,9,7,0,0,6,4,0,0
,EVER07124,2007,1,2,N Col-NE Ridge,,,,Australia,Duncan Chessell,TRUE,FALSE,FALSE,FALSE,9,9,7,0,0,8,6,0,0
,EVER07125,2007,1,2,N Col-NE Ridge,,,,Netherlands,Werner de Jong,TRUE,FALSE,FALSE,FALSE,4,4,2,0,0,6,2,0,0
,EVER07126,2007,1,2,N Col-NE Ridge,,,,Netherlands,Arnold Coster,TRUE,FALSE,FALSE,FALSE,18,17,14,0,0,19,6,0,0
,EVER07127,2007,1,2,N Col-NE Ridge,,,,Czech Republic,Miroslav Hrad,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,0,0,0,0
,EVER07128,2007,1,2,N Col-NE Ridge,N Col-NE Ridge (variation),,,France,Jean-Marc Nowak,TRUE,FALSE,FALSE,FALSE,7,7,3,0,0,6,4,0,0
,EVER07129,2007,1,2,N Col-NE Ridge,,,,Poland,Robert Rozmus,TRUE,FALSE,FALSE,FALSE,3,3,3,0,0,2,2,0,0
,EVER07130,2007,1,2,N Col-NE Ridge,,,,India,Shekhar Babu Bachinepally,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,1,1,0,0
,EVER07131,2007,1,2,N Col-NE Ridge,,,,Switzerland,Karl Kobler,TRUE,FALSE,FALSE,FALSE,5,5,3,0,0,6,2,0,0
,EVER07132,2007,1,2,N Col-NE Ridge,,,,France,Ludovic Challeat,TRUE,FALSE,FALSE,FALSE,2,2,1,0,0,1,1,0,0
,EVER07133,2007,1,2,N Col-NE Ridge,,,,New Zealand,Penelope Goddard,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,1,1,0,0
,EVER07134,2007,1,2,N Col-NE Ridge,,,,UK,David Pritt,TRUE,FALSE,FALSE,FALSE,2,2,1,0,0,1,1,0,0
,EVER07135,2007,1,2,N Col-NE Ridge,,,,UK,Adrian Crane,FALSE,FALSE,FALSE,FALSE,4,4,0,0,0,0,0,0,0
,EVER07136,2007,1,2,N Col-NE Ridge,,,,New Zealand,Jamie McGuinness,TRUE,FALSE,FALSE,FALSE,6,6,4,0,0,7,3,0,0
,EVER07137,2007,1,2,N Col-NE Ridge,,,,France,"Cyril Cointre, Clement Latour",FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,1,0,0,0
,EVER07138,2007,1,2,N Col-NE Ridge,,,,Norway,Alexsander Gamme,TRUE,FALSE,FALSE,FALSE,4,3,2,0,0,2,2,0,0
,EVER07139,2007,1,2,N Col-NE Ridge,,,,Spain,Juan Antonio Huisa,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,0,0,0,0
,EVER07140,2007,1,2,N Col-NE Ridge,,,,Austria,Wilfried Studer,FALSE,FALSE,FALSE,FALSE,4,4,0,0,0,1,0,0,0
,EVER07141,2007,1,2,N Col-NE Ridge,,,,USA,Julio Bird,TRUE,FALSE,FALSE,FALSE,4,4,1,0,0,3,1,0,0
,EVER07142,2007,1,2,N Col-NE Ridge,,,,USA,"Mike Marolt, Steve Marolt",FALSE,FALSE,FALSE,FALSE,3,3,0,0,0,3,0,0,0
,EVER07143,2007,1,2,N Col-NE Ridge,,,,Italy,Gian Mario Trimeri,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,2,2,0,0
,EVER07144,2007,1,2,N Col-NE Ridge,,,,Serbia,Dragan Jacimovic,TRUE,FALSE,FALSE,FALSE,10,9,7,0,0,4,4,0,0
,EVER07145,2007,1,2,N Col-NE Ridge,,,,Italy,Francesca Raffaelli,TRUE,FALSE,FALSE,FALSE,2,2,2,0,0,0,0,0,0
,EVER07146,2007,1,2,N Col-NE Ridge,,,,Italy,Ivan Tiraboschi,TRUE,FALSE,FALSE,FALSE,6,6,3,1,1,0,0,0,0
,EVER07147,2007,1,2,N Col-NE Ridge,,,,Hungary,David Klein,FALSE,FALSE,FALSE,FALSE,3,3,0,0,0,0,0,0,0
,EVER07148,2007,1,2,N Col-NE Ridge,,,,Japan,Yoshitomi Okura,TRUE,FALSE,FALSE,FALSE,3,3,2,1,1,3,2,0,0
,EVER07149,2007,1,2,N Col-NE Ridge,,,,S Korea,Kim Jae-Soo,TRUE,FALSE,FALSE,FALSE,20,20,10,0,0,8,5,0,0
,EVER07150,2007,1,2,N Col-NE Ridge,,,,Russia,Alex Abramov,TRUE,FALSE,FALSE,FALSE,16,15,14,0,0,12,12,0,0
,EVER07151,2007,1,2,N Col-NE Ridge,,,,India,Lt. Col. Ishwar Singh Thapa,TRUE,FALSE,FALSE,FALSE,14,14,12,0,0,13,12,0,0
,EVER07152,2007,1,2,N Col-NE Ridge,,,,Germany,Peter Guggemos,TRUE,FALSE,FALSE,FALSE,2,2,1,0,0,2,2,0,0
,EVER07153,2007,1,2,N Col-NE Ridge,N Col-NE Ridge (up); S Col-SE Ridge (down),,,New Zealand,Russell Brice,TRUE,TRUE,FALSE,FALSE,20,20,16,0,0,31,17,0,0
,EVER07154,2007,1,2,N Col-NE Ridge,,,,USA,Conrad Anker,TRUE,FALSE,FALSE,FALSE,8,8,6,0,0,22,5,0,0
,EVER07155,2007,1,2,N Col-NE Ridge,,,,Switzerland,Ingrid Alder,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0
,EVER07156,2007,1,2,N Col-NE Ridge,,,,Japan,Ken Noguchi,TRUE,FALSE,FALSE,FALSE,3,3,3,0,0,9,9,0,0
,EVER07157,2007,1,2,N Col-NE Ridge,,,,UK,John Ross,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,2,1,0,0
,EVER07158,2007,1,2,N Col-NE Ridge,,,,China,Shi Hai-Feng,TRUE,FALSE,FALSE,FALSE,10,7,5,0,0,7,7,0,0
,EVER07159,2007,1,2,N Col-NE Ridge,,,,China,Wang Yong-Feng,TRUE,FALSE,FALSE,FALSE,8,8,8,0,0,18,14,0,0
,EVER07160,2007,1,2,N Col-NE Ridge,,,,China,Li Zhi-Xin,TRUE,FALSE,FALSE,FALSE,49,48,17,0,0,0,0,0,0
,EVER07161,2007,1,2,N Col-NE Ridge,,,,Nepal,Asian Trekking (N),TRUE,FALSE,FALSE,FALSE,14,14,6,2,2,7,4,0,0
,EVER07162,2007,1,1,S Col-SE Ridge,,,,Nepal,Asian Trekking Staff,TRUE,FALSE,FALSE,FALSE,12,12,8,0,0,11,9,0,0
,EVER07163,2007,1,1,S Col-SE Ridge,,,,USA,Paul Giorgio,TRUE,FALSE,FALSE,FALSE,2,2,1,0,0,8,3,0,0
,EVER07164,2007,1,1,S Col-SE Ridge,,,,France,Marie-Nadinie Laborde,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,1,0,0,0
,EVER07165,2007,1,1,S Col-SE Ridge,,,,Nepal,Wongchu Sherpa,TRUE,FALSE,FALSE,FALSE,4,3,3,0,0,1,1,0,0
,EVER07166,2007,1,1,S Col-SE Ridge,,,,Czech Republic,Vladimir Zboja,TRUE,FALSE,FALSE,FALSE,4,4,1,0,0,3,2,0,0
,EVER07167,2007,1,1,S Col-SE Ridge,,,,Austria,Herbert Wolf,TRUE,FALSE,FALSE,FALSE,2,2,2,0,0,1,1,0,0
,EVER07168,2007,1,1,S Col-SE Ridge,,,,Malaysia,Mohammad Fauzan Hassan,TRUE,FALSE,FALSE,FALSE,7,7,6,0,0,10,6,0,0
,EVER07169,2007,1,1,S Col-SE Ridge,,,,Bangladesh,Ebsanur Rahman,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,2,0,0,0
,EVER07170,2007,1,1,S Col-SE Ridge,,,,Nepal,Apa Sherpa,TRUE,FALSE,FALSE,FALSE,5,3,3,0,0,6,5,0,0
,EVER07171,2007,1,1,S Col-SE Ridge,,,,S Korea,Park Sang-Soo,TRUE,FALSE,FALSE,FALSE,15,7,3,0,0,5,2,0,0
,EVER07172,2007,1,1,SW Face,,,,S Korea,Park Young-Seok,FALSE,FALSE,FALSE,FALSE,8,8,0,2,2,8,0,0,0
,EVER07173,2007,1,1,S Col-SE Ridge,,,,S Korea,Heo Young-Ho,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,3,1,0,0
,EVER07174,2007,1,1,S Col-SE Ridge,,,,USA,Dan Mazur,TRUE,FALSE,FALSE,FALSE,4,3,1,0,0,4,1,0,0
,EVER07175,2007,1,1,S Col-SE Ridge,,,,S Korea,Kim Sung-Bong,TRUE,FALSE,FALSE,FALSE,14,11,2,0,0,11,5,0,0
,EVER07176,2007,1,1,S Col-SE Ridge,,,,Canada,Claude Boisvenue,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,2,0,0,0
,EVER07177,2007,1,1,S Col-SE Ridge,,,,Nepal,Nima Dorchi,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,0,0,0,0
,EVER07178,2007,1,1,S Col-SE Ridge,,,,UK,Iain Peter,TRUE,FALSE,FALSE,FALSE,6,5,2,0,0,6,4,0,0
,EVER07179,2007,1,1,S Col-SE Ridge,,,,New Zealand,Guy Cotter,TRUE,FALSE,FALSE,FALSE,13,13,10,0,0,21,15,0,0
,EVER07180,2007,1,1,S Col-SE Ridge,,,,USA,Vernon Tejas,TRUE,FALSE,FALSE,FALSE,16,15,11,0,0,22,10,0,0
,EVER07181,2007,1,1,S Col-SE Ridge,,,,UK,Mike Grocott,TRUE,FALSE,FALSE,FALSE,21,21,10,0,0,26,15,0,0
,EVER07182,2007,1,1,S Col-SE Ridge,,,,USA,Willie Benegas,TRUE,FALSE,FALSE,FALSE,7,7,5,0,0,7,7,0,0
,EVER07183,2007,1,1,S Col-SE Ridge,,,,USA,Mark Tucker,TRUE,FALSE,FALSE,FALSE,22,21,15,0,0,35,22,0,0
,EVER07184,2007,1,1,S Col-SE Ridge,,,,UK,David Ratcliffe,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,1,1,0,0
,EVER07185,2007,1,1,S Col-SE Ridge,,,,USA,Jim Williams,TRUE,FALSE,FALSE,FALSE,2,2,1,0,0,3,2,0,0
,EVER07186,2007,1,1,S Col-SE Ridge,,,,UK,Nathan Figg,TRUE,FALSE,FALSE,FALSE,5,5,3,0,0,5,5,0,0
,EVER07187,2007,1,1,S Col-SE Ridge,,,,UK,Simon Hall,TRUE,FALSE,FALSE,FALSE,9,8,8,0,0,4,4,0,0
,EVER07188,2007,1,1,S Col-SE Ridge,,,,USA,Troy Aupperle,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,1,0,0,0
,EVER07189,2007,1,1,S Col-SE Ridge,,,,Pakistan,Muhammed Faizan,TRUE,FALSE,FALSE,FALSE,1,1,0,0,0,2,2,0,0
,EVER07190,2007,1,1,S Col-SE Ridge,,,,Nepal,Ang Ngima Sherpa,TRUE,FALSE,FALSE,FALSE,6,5,1,0,0,0,0,0,0
,EVER07191,2007,1,1,S Col-SE Ridge,,,,UK,Henry Todd,TRUE,FALSE,FALSE,FALSE,10,9,7,0,0,6,5,0,0
,EVER07192,2007,1,1,S Col-SE Ridge,,,,UK,Kenton Cool,TRUE,FALSE,FALSE,FALSE,5,5,5,0,0,4,4,0,0
,EVER07193,2007,1,1,S Col-SE Ridge,,,,UK,Victor Saunders,TRUE,FALSE,FALSE,FALSE,6,6,6,0,0,5,5,0,0
,EVER07194,2007,1,1,S Col-SE Ridge,,,,Canada,Gabriel Filippi,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,3,0,0,0
,EVER07195,2007,1,1,S Col-SE Ridge,,,,Italy,Sergio Martini,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,1,0,1,1
,EVER07301,2007,3,1,S Col-SE Ridge,,,,Thailand,Pinyo Rungroung,FALSE,FALSE,FALSE,FALSE,16,9,0,0,0,12,0,0,0
,EVER08101,2008,1,2,N Col-NE Ridge,,,,China,Li Zhi-Xin,TRUE,FALSE,FALSE,FALSE,76,74,39,0,0,0,0,0,0
,EVER08102,2008,1,2,N Col-NE RIdge,,,,China,Nyima Tsering,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,4,0,0,0
,EVER08103,2008,1,1,S Col-SE Ridge,,,,Nepal,Dawa Steven Sherpa,TRUE,FALSE,FALSE,FALSE,15,13,5,0,0,15,4,0,0
,EVER08104,2008,1,1,S Col-SE Ridge,,,,France,Daniel Petraud,TRUE,FALSE,FALSE,FALSE,2,2,2,0,0,2,2,0,0
,EVER08105,2008,1,1,S Col-SE Ridge,,,,Switzerland,Kari Kobler,TRUE,FALSE,FALSE,FALSE,11,11,7,1,1,11,9,0,0
,EVER08106,2008,1,1,S Col-SE Ridge,,,,USA,Richard Morse,TRUE,FALSE,FALSE,FALSE,2,2,1,0,0,4,4,0,0
,EVER08107,2008,1,1,S Col-SE Ridge,,,,Spain,Catalina Quesada,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,1,1,0,0
,EVER08108,2008,1,1,S Col-SE Ridge,,,,Spain,"Xavi Arias, Xavi Aymar",TRUE,FALSE,FALSE,FALSE,2,2,2,0,0,0,0,0,0
,EVER08109,2008,1,1,S Col-SE Ridge,,,,Spain,Ricardo Guerrero,TRUE,FALSE,FALSE,FALSE,2,2,2,0,0,2,2,0,0
,EVER08110,2008,1,1,S Col-SE Ridge,,,,Canada,Francois-Guy Thivierge,TRUE,FALSE,FALSE,FALSE,2,2,2,0,0,2,2,0,0
,EVER08111,2008,1,1,S Col-SE Ridge,,,,Spain,Juan Ramon Madariaga,TRUE,FALSE,FALSE,FALSE,2,2,2,0,0,1,1,0,0
,EVER08112,2008,1,1,S Col-SE Ridge,,,,UK,David Hamilton,TRUE,FALSE,FALSE,FALSE,9,9,5,0,0,6,6,0,0
,EVER08113,2008,1,1,S Col-SE Ridge,,,,UK,Rob Casserley,TRUE,FALSE,FALSE,FALSE,13,13,10,0,0,8,7,0,0
,EVER08114,2008,1,1,S Col-SE Ridge,,,,UK,Kenton Cool,TRUE,FALSE,FALSE,FALSE,2,2,1,0,0,2,1,0,0
,EVER08115,2008,1,1,S Col-SE Ridge,,,,Canada,Richard Kurdziel,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,1,1,0,0
,EVER08116,2008,1,1,S Col-SE Ridge,,,,Austria,Stephan Keck,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0
,EVER08117,2008,1,1,S Col-SE Ridge,,,,Ukraine,Sergei Kovalev,TRUE,FALSE,FALSE,FALSE,4,4,4,0,0,0,0,0,0
,EVER08118,2008,1,1,S Col-SE Ridge,,,,Switzerland,Norbert Joos,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,1,0,0,0
,EVER08119,2008,1,1,S Col-SE Ridge,,,,Hungary,David Klein,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,0,0,0,0
,EVER08120,2008,1,1,S Col-SE Ridge,,,,Italy,Sergio Martini,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,1,0,0,0
,EVER08121,2008,1,1,S Col-SE Ridge,,,,Brazil,Rodrigo Raineri,TRUE,FALSE,FALSE,FALSE,2,2,2,0,0,3,3,0,0
,EVER08122,2008,1,1,S Col-SE Ridge,,,,Canada,Tim Rippel,TRUE,FALSE,FALSE,FALSE,9,9,6,0,0,11,7,0,0
,EVER08123,2008,1,1,S Col-SE Ridge,,,,New Zealand,Jamie McGuinness,TRUE,FALSE,FALSE,FALSE,7,7,4,0,0,4,4,0,0
,EVER08124,2008,1,1,S Col-SE Ridge,,,,UK,Samuel Short,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,1,1,0,0
,EVER08125,2008,1,1,S Col-SE Ridge,,,,India,Kalpana Dash,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,3,3,0,0
,EVER08126,2008,1,1,S Col-SE Ridge,,,,USA,David Morton,TRUE,FALSE,FALSE,FALSE,3,3,3,0,0,5,2,0,0
,EVER08127,2008,1,1,S Col-SE Ridge,,,,New Zealand,Marty Schmidt,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,0,0,0,0
,EVER08128,2008,1,1,S Col-SE Ridge,,,,Italy,Silvio Mondinelli,FALSE,FALSE,FALSE,FALSE,4,3,0,0,0,7,0,0,0
,EVER08129,2008,1,1,S Col-SE Ridge,,,,Poland,Boguslaw Magrel,TRUE,FALSE,FALSE,FALSE,2,2,1,0,0,1,1,0,0
,EVER08130,2008,1,1,S Col-SE Ridge,,,,Japan,Atsushi Yamamoto,TRUE,FALSE,FALSE,FALSE,8,7,4,0,0,5,2,0,0
,EVER08131,2008,1,1,S Col-SE Ridge,,,,Jordan,Mostafa Salameh,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,2,2,0,0
